zip,Zipcode name,City,State,County Name
12404,"ACCORD, NY",ACCORD,NY,ULSTER
12405,"ACRA, NY",ACRA,NY,GREENE
13605,"ADAMS, NY",ADAMS,NY,JEFFERSON
14410,"ADAMS BASIN, NY",ADAMS BASIN,NY,MONROE
13606,"ADAMS CENTER, NY",ADAMS CENTER,NY,JEFFERSON
14801,"ADDISON, NY",ADDISON,NY,STEUBEN
12808,"ADIRONDACK, NY",ADIRONDACK,NY,WARREN
13730,"AFTON, NY",AFTON,NY,CHENANGO
14001,"AKRON, NY",AKRON,NY,ERIE
12201,"ALBANY, NY",ALBANY,NY,ALBANY
12202,"ALBANY, NY",ALBANY,NY,ALBANY
12203,"ALBANY, NY",ALBANY,NY,ALBANY
12204,"ALBANY, NY",ALBANY,NY,ALBANY
12205,"ALBANY, NY",ALBANY,NY,ALBANY
12206,"ALBANY, NY",ALBANY,NY,ALBANY
12207,"ALBANY, NY",ALBANY,NY,ALBANY
12208,"ALBANY, NY",ALBANY,NY,ALBANY
12209,"ALBANY, NY",ALBANY,NY,ALBANY
12210,"ALBANY, NY",ALBANY,NY,ALBANY
12211,"ALBANY, NY",ALBANY,NY,ALBANY
12212,"ALBANY, NY",ALBANY,NY,ALBANY
12220,"ALBANY, NY",ALBANY,NY,ALBANY
12222,"ALBANY, NY",ALBANY,NY,ALBANY
12223,"ALBANY, NY",ALBANY,NY,ALBANY
12224,"ALBANY, NY",ALBANY,NY,ALBANY
12226,"ALBANY, NY",ALBANY,NY,ALBANY
12227,"ALBANY, NY",ALBANY,NY,ALBANY
12228,"ALBANY, NY",ALBANY,NY,ALBANY
12230,"ALBANY, NY",ALBANY,NY,ALBANY
12231,"ALBANY, NY",ALBANY,NY,ALBANY
12233,"ALBANY, NY",ALBANY,NY,ALBANY
12234,"ALBANY, NY",ALBANY,NY,ALBANY
12237,"ALBANY, NY",ALBANY,NY,ALBANY
12240,"ALBANY, NY",ALBANY,NY,ALBANY
12242,"ALBANY, NY",ALBANY,NY,ALBANY
12243,"ALBANY, NY",ALBANY,NY,ALBANY
12246,"ALBANY, NY",ALBANY,NY,ALBANY
12247,"ALBANY, NY",ALBANY,NY,ALBANY
12250,"ALBANY, NY",ALBANY,NY,ALBANY
12256,"ALBANY, NY",ALBANY,NY,ALBANY
12260,"ALBANY, NY",ALBANY,NY,ALBANY
11507,"ALBERTSON, NY",ALBERTSON,NY,NASSAU
14411,"ALBION, NY",ALBION,NY,ORLEANS
12007,"ALCOVE, NY",ALCOVE,NY,ALBANY
14004,"ALDEN, NY",ALDEN,NY,ERIE
13301,"ALDER CREEK, NY",ALDER CREEK,NY,ONEIDA
14005,"ALEXANDER, NY",ALEXANDER,NY,GENESEE
13607,"ALEXANDRIA BAY, NY",ALEXANDRIA BAY,NY,JEFFERSON
14802,"ALFRED, NY",ALFRED,NY,ALLEGANY
14803,"ALFRED STATION, NY",ALFRED STATION,NY,ALLEGANY
14706,"ALLEGANY, NY",ALLEGANY,NY,CATTARAUGUS
14804,"ALMOND, NY",ALMOND,NY,ALLEGANY
14805,"ALPINE, NY",ALPINE,NY,SCHUYLER
12008,"ALPLAUS, NY",ALPLAUS,NY,SCHENECTADY
12009,"ALTAMONT, NY",ALTAMONT,NY,ALBANY
13302,"ALTMAR, NY",ALTMAR,NY,OSWEGO
14413,"ALTON, NY",ALTON,NY,WAYNE
12910,"ALTONA, NY",ALTONA,NY,CLINTON
11930,"AMAGANSETT, NY",AMAGANSETT,NY,SUFFOLK
10501,"AMAWALK, NY",AMAWALK,NY,WESTCHESTER
12501,"AMENIA, NY",AMENIA,NY,DUTCHESS
11701,"AMITYVILLE, NY",AMITYVILLE,NY,SUFFOLK
12010,"AMSTERDAM, NY",AMSTERDAM,NY,MONTGOMERY
12502,"ANCRAM, NY",ANCRAM,NY,COLUMBIA
12503,"ANCRAMDALE, NY",ANCRAMDALE,NY,COLUMBIA
13731,"ANDES, NY",ANDES,NY,DELAWARE
14806,"ANDOVER, NY",ANDOVER,NY,ALLEGANY
14709,"ANGELICA, NY",ANGELICA,NY,ALLEGANY
14006,"ANGOLA, NY",ANGOLA,NY,ERIE
12504,"ANNANDALE ON HUDSON, NY",ANNANDALE ON HUDSON,NY,DUTCHESS
13608,"ANTWERP, NY",ANTWERP,NY,JEFFERSON
13732,"APALACHIN, NY",APALACHIN,NY,TIOGA
14008,"APPLETON, NY",APPLETON,NY,NIAGARA
13020,"APULIA STATION, NY",APULIA STATION,NY,ONONDAGA
11931,"AQUEBOGUE, NY",AQUEBOGUE,NY,SUFFOLK
14009,"ARCADE, NY",ARCADE,NY,WYOMING
10910,"ARDEN, NY",ARDEN,NY,ORANGE
10502,"ARDSLEY, NY",ARDSLEY,NY,WESTCHESTER
10503,"ARDSLEY ON HUDSON, NY",ARDSLEY ON HUDSON,NY,WESTCHESTER
12809,"ARGYLE, NY",ARGYLE,NY,WASHINGTON
14807,"ARKPORT, NY",ARKPORT,NY,STEUBEN
12406,"ARKVILLE, NY",ARKVILLE,NY,DELAWARE
10504,"ARMONK, NY",ARMONK,NY,WESTCHESTER
11692,"ARVERNE, NY",ARVERNE,NY,QUEENS
12407,"ASHLAND, NY",ASHLAND,NY,GREENE
14710,"ASHVILLE, NY",ASHVILLE,NY,CHAUTAUQUA
11102,"ASTORIA, NY",ASTORIA,NY,QUEENS
11103,"ASTORIA, NY",ASTORIA,NY,QUEENS
11105,"ASTORIA, NY",ASTORIA,NY,QUEENS
11106,"ASTORIA, NY",ASTORIA,NY,QUEENS
12015,"ATHENS, NY",ATHENS,NY,GREENE
12810,"ATHOL, NY",ATHOL,NY,WARREN
14010,"ATHOL SPRINGS, NY",ATHOL SPRINGS,NY,ERIE
14808,"ATLANTA, NY",ATLANTA,NY,STEUBEN
11509,"ATLANTIC BEACH, NY",ATLANTIC BEACH,NY,NASSAU
14011,"ATTICA, NY",ATTICA,NY,WYOMING
12912,"AU SABLE FORKS, NY",AU SABLE FORKS,NY,CLINTON
13021,"AUBURN, NY",AUBURN,NY,CAYUGA
13022,"AUBURN, NY",AUBURN,NY,CAYUGA
13024,"AUBURN, NY",AUBURN,NY,CAYUGA
13026,"AURORA, NY",AURORA,NY,CAYUGA
12017,"AUSTERLITZ, NY",AUSTERLITZ,NY,COLUMBIA
13303,"AVA, NY",AVA,NY,ONEIDA
12018,"AVERILL PARK, NY",AVERILL PARK,NY,RENSSELAER
14809,"AVOCA, NY",AVOCA,NY,STEUBEN
14414,"AVON, NY",AVON,NY,LIVINGSTON
11702,"BABYLON, NY",BABYLON,NY,SUFFOLK
13733,"BAINBRIDGE, NY",BAINBRIDGE,NY,CHENANGO
12811,"BAKERS MILLS, NY",BAKERS MILLS,NY,WARREN
11510,"BALDWIN, NY",BALDWIN,NY,NASSAU
10505,"BALDWIN PLACE, NY",BALDWIN PLACE,NY,WESTCHESTER
13027,"BALDWINSVILLE, NY",BALDWINSVILLE,NY,ONONDAGA
12019,"BALLSTON LAKE, NY",BALLSTON LAKE,NY,SARATOGA
12020,"BALLSTON SPA, NY",BALLSTON SPA,NY,SARATOGA
12506,"BANGALL, NY",BANGALL,NY,DUTCHESS
14012,"BARKER, NY",BARKER,NY,NIAGARA
13304,"BARNEVELD, NY",BARNEVELD,NY,ONEIDA
12507,"BARRYTOWN, NY",BARRYTOWN,NY,DUTCHESS
12719,"BARRYVILLE, NY",BARRYVILLE,NY,SULLIVAN
13734,"BARTON, NY",BARTON,NY,TIOGA
14013,"BASOM, NY",BASOM,NY,GENESEE
14020,"BATAVIA, NY",BATAVIA,NY,GENESEE
14021,"BATAVIA, NY",BATAVIA,NY,GENESEE
14810,"BATH, NY",BATH,NY,STEUBEN
11706,"BAY SHORE, NY",BAY SHORE,NY,SUFFOLK
11705,"BAYPORT, NY",BAYPORT,NY,SUFFOLK
11359,"BAYSIDE, NY",BAYSIDE,NY,QUEENS
11360,"BAYSIDE, NY",BAYSIDE,NY,QUEENS
11361,"BAYSIDE, NY",BAYSIDE,NY,QUEENS
11709,"BAYVILLE, NY",BAYVILLE,NY,NASSAU
12508,"BEACON, NY",BEACON,NY,DUTCHESS
10911,"BEAR MOUNTAIN, NY",BEAR MOUNTAIN,NY,ROCKLAND
12409,"BEARSVILLE, NY",BEARSVILLE,NY,ULSTER
14812,"BEAVER DAMS, NY",BEAVER DAMS,NY,SCHUYLER
13305,"BEAVER FALLS, NY",BEAVER FALLS,NY,LEWIS
10506,"BEDFORD, NY",BEDFORD,NY,WESTCHESTER
10507,"BEDFORD HILLS, NY",BEDFORD HILLS,NY,WESTCHESTER
14711,"BELFAST, NY",BELFAST,NY,ALLEGANY
11426,"BELLEROSE, NY",BELLEROSE,NY,QUEENS
13611,"BELLEVILLE, NY",BELLEVILLE,NY,JEFFERSON
11710,"BELLMORE, NY",BELLMORE,NY,NASSAU
14415,"BELLONA, NY",BELLONA,NY,YATES
11713,"BELLPORT, NY",BELLPORT,NY,SUFFOLK
10912,"BELLVALE, NY",BELLVALE,NY,ORANGE
14813,"BELMONT, NY",BELMONT,NY,ALLEGANY
14712,"BEMUS POINT, NY",BEMUS POINT,NY,CHAUTAUQUA
14416,"BERGEN, NY",BERGEN,NY,GENESEE
13736,"BERKSHIRE, NY",BERKSHIRE,NY,TIOGA
12022,"BERLIN, NY",BERLIN,NY,RENSSELAER
12023,"BERNE, NY",BERNE,NY,ALBANY
13028,"BERNHARDS BAY, NY",BERNHARDS BAY,NY,OSWEGO
12720,"BETHEL, NY",BETHEL,NY,SULLIVAN
11714,"BETHPAGE, NY",BETHPAGE,NY,NASSAU
14814,"BIG FLATS, NY",BIG FLATS,NY,CHEMUNG
12410,"BIG INDIAN, NY",BIG INDIAN,NY,ULSTER
12510,"BILLINGS, NY",BILLINGS,NY,DUTCHESS
13901,"BINGHAMTON, NY",BINGHAMTON,NY,BROOME
13902,"BINGHAMTON, NY",BINGHAMTON,NY,BROOME
13903,"BINGHAMTON, NY",BINGHAMTON,NY,BROOME
13904,"BINGHAMTON, NY",BINGHAMTON,NY,BROOME
13905,"BINGHAMTON, NY",BINGHAMTON,NY,BROOME
14714,"BLACK CREEK, NY",BLACK CREEK,NY,ALLEGANY
13612,"BLACK RIVER, NY",BLACK RIVER,NY,JEFFERSON
10913,"BLAUVELT, NY",BLAUVELT,NY,ROCKLAND
14024,"BLISS, NY",BLISS,NY,WYOMING
13738,"BLODGETT MILLS, NY",BLODGETT MILLS,NY,CORTLAND
14469,"BLOOMFIELD, NY",BLOOMFIELD,NY,ONTARIO
10914,"BLOOMING GROVE, NY",BLOOMING GROVE,NY,ORANGE
12721,"BLOOMINGBURG, NY",BLOOMINGBURG,NY,SULLIVAN
12913,"BLOOMINGDALE, NY",BLOOMINGDALE,NY,ESSEX
12411,"BLOOMINGTON, NY",BLOOMINGTON,NY,ULSTER
13739,"BLOOMVILLE, NY",BLOOMVILLE,NY,DELAWARE
13308,"BLOSSVALE, NY",BLOSSVALE,NY,ONEIDA
12812,"BLUE MOUNTAIN LAKE, NY",BLUE MOUNTAIN LAKE,NY,HAMILTON
11715,"BLUE POINT, NY",BLUE POINT,NY,SUFFOLK
11716,"BOHEMIA, NY",BOHEMIA,NY,SUFFOLK
12412,"BOICEVILLE, NY",BOICEVILLE,NY,ULSTER
14715,"BOLIVAR, NY",BOLIVAR,NY,ALLEGANY
12814,"BOLTON LANDING, NY",BOLTON LANDING,NY,WARREN
12914,"BOMBAY, NY",BOMBAY,NY,FRANKLIN
13309,"BOONVILLE, NY",BOONVILLE,NY,ONEIDA
14025,"BOSTON, NY",BOSTON,NY,ERIE
13310,"BOUCKVILLE, NY",BOUCKVILLE,NY,MADISON
13740,"BOVINA CENTER, NY",BOVINA CENTER,NY,DELAWARE
14026,"BOWMANSVILLE, NY",BOWMANSVILLE,NY,ERIE
14815,"BRADFORD, NY",BRADFORD,NY,SCHUYLER
12024,"BRAINARD, NY",BRAINARD,NY,RENSSELAER
12915,"BRAINARDSVILLE, NY",BRAINARDSVILLE,NY,FRANKLIN
14418,"BRANCHPORT, NY",BRANCHPORT,NY,YATES
14027,"BRANT, NY",BRANT,NY,ERIE
12815,"BRANT LAKE, NY",BRANT LAKE,NY,WARREN
13312,"BRANTINGHAM, NY",BRANTINGHAM,NY,LEWIS
13613,"BRASHER FALLS, NY",BRASHER FALLS,NY,SAINT LAWRENCE
14816,"BREESPORT, NY",BREESPORT,NY,CHEMUNG
11697,"BREEZY POINT, NY",BREEZY POINT,NY,QUEENS
11717,"BRENTWOOD, NY",BRENTWOOD,NY,SUFFOLK
13029,"BREWERTON, NY",BREWERTON,NY,ONONDAGA
10509,"BREWSTER, NY",BREWSTER,NY,PUTNAM
10510,"BRIARCLIFF MANOR, NY",BRIARCLIFF MANOR,NY,WESTCHESTER
11932,"BRIDGEHAMPTON, NY",BRIDGEHAMPTON,NY,SUFFOLK
13030,"BRIDGEPORT, NY",BRIDGEPORT,NY,ONONDAGA
13313,"BRIDGEWATER, NY",BRIDGEWATER,NY,ONEIDA
13614,"BRIER HILL, NY",BRIER HILL,NY,SAINT LAWRENCE
11718,"BRIGHTWATERS, NY",BRIGHTWATERS,NY,SUFFOLK
12025,"BROADALBIN, NY",BROADALBIN,NY,FULTON
14420,"BROCKPORT, NY",BROCKPORT,NY,MONROE
14716,"BROCTON, NY",BROCTON,NY,CHAUTAUQUA
10451,"BRONX, NY",BRONX,NY,BRONX
10452,"BRONX, NY",BRONX,NY,BRONX
10453,"BRONX, NY",BRONX,NY,BRONX
10454,"BRONX, NY",BRONX,NY,BRONX
10455,"BRONX, NY",BRONX,NY,BRONX
10456,"BRONX, NY",BRONX,NY,BRONX
10457,"BRONX, NY",BRONX,NY,BRONX
10458,"BRONX, NY",BRONX,NY,BRONX
10459,"BRONX, NY",BRONX,NY,BRONX
10460,"BRONX, NY",BRONX,NY,BRONX
10461,"BRONX, NY",BRONX,NY,BRONX
10462,"BRONX, NY",BRONX,NY,BRONX
10463,"BRONX, NY",BRONX,NY,BRONX
10464,"BRONX, NY",BRONX,NY,BRONX
10465,"BRONX, NY",BRONX,NY,BRONX
10466,"BRONX, NY",BRONX,NY,BRONX
10467,"BRONX, NY",BRONX,NY,BRONX
10468,"BRONX, NY",BRONX,NY,BRONX
10469,"BRONX, NY",BRONX,NY,BRONX
10470,"BRONX, NY",BRONX,NY,BRONX
10471,"BRONX, NY",BRONX,NY,BRONX
10472,"BRONX, NY",BRONX,NY,BRONX
10473,"BRONX, NY",BRONX,NY,BRONX
10474,"BRONX, NY",BRONX,NY,BRONX
10475,"BRONX, NY",BRONX,NY,BRONX
10708,"BRONXVILLE, NY",BRONXVILLE,NY,WESTCHESTER
13314,"BROOKFIELD, NY",BROOKFIELD,NY,MADISON
11719,"BROOKHAVEN, NY",BROOKHAVEN,NY,SUFFOLK
11201,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11202,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11203,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11204,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11205,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11206,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11207,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11208,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11209,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11210,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11211,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11212,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11213,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11214,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11215,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11216,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11217,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11218,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11219,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11220,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11221,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11222,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11223,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11224,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11225,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11226,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11228,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11229,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11230,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11231,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11232,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11233,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11234,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11235,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11236,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11237,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11238,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11239,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11241,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11242,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11243,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11245,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11247,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11249,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11251,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11252,"BROOKLYN, NY",BROOKLYN,NY,KINGS
11256,"BROOKLYN, NY",BROOKLYN,NY,KINGS
14817,"BROOKTONDALE, NY",BROOKTONDALE,NY,TOMPKINS
13615,"BROWNVILLE, NY",BROWNVILLE,NY,JEFFERSON
12916,"BRUSHTON, NY",BRUSHTON,NY,FRANKLIN
10511,"BUCHANAN, NY",BUCHANAN,NY,WESTCHESTER
14201,"BUFFALO, NY",BUFFALO,NY,ERIE
14202,"BUFFALO, NY",BUFFALO,NY,ERIE
14203,"BUFFALO, NY",BUFFALO,NY,ERIE
14204,"BUFFALO, NY",BUFFALO,NY,ERIE
14205,"BUFFALO, NY",BUFFALO,NY,ERIE
14206,"BUFFALO, NY",BUFFALO,NY,ERIE
14207,"BUFFALO, NY",BUFFALO,NY,ERIE
14208,"BUFFALO, NY",BUFFALO,NY,ERIE
14209,"BUFFALO, NY",BUFFALO,NY,ERIE
14210,"BUFFALO, NY",BUFFALO,NY,ERIE
14211,"BUFFALO, NY",BUFFALO,NY,ERIE
14212,"BUFFALO, NY",BUFFALO,NY,ERIE
14213,"BUFFALO, NY",BUFFALO,NY,ERIE
14214,"BUFFALO, NY",BUFFALO,NY,ERIE
14215,"BUFFALO, NY",BUFFALO,NY,ERIE
14216,"BUFFALO, NY",BUFFALO,NY,ERIE
14217,"BUFFALO, NY",BUFFALO,NY,ERIE
14218,"BUFFALO, NY",BUFFALO,NY,ERIE
14219,"BUFFALO, NY",BUFFALO,NY,ERIE
14220,"BUFFALO, NY",BUFFALO,NY,ERIE
14221,"BUFFALO, NY",BUFFALO,NY,ERIE
14222,"BUFFALO, NY",BUFFALO,NY,ERIE
14223,"BUFFALO, NY",BUFFALO,NY,ERIE
14224,"BUFFALO, NY",BUFFALO,NY,ERIE
14225,"BUFFALO, NY",BUFFALO,NY,ERIE
14226,"BUFFALO, NY",BUFFALO,NY,ERIE
14227,"BUFFALO, NY",BUFFALO,NY,ERIE
14228,"BUFFALO, NY",BUFFALO,NY,ERIE
14231,"BUFFALO, NY",BUFFALO,NY,ERIE
14240,"BUFFALO, NY",BUFFALO,NY,ERIE
14260,"BUFFALO, NY",BUFFALO,NY,ERIE
14261,"BUFFALO, NY",BUFFALO,NY,ERIE
14263,"BUFFALO, NY",BUFFALO,NY,ERIE
14264,"BUFFALO, NY",BUFFALO,NY,ERIE
14267,"BUFFALO, NY",BUFFALO,NY,ERIE
14270,"BUFFALO, NY",BUFFALO,NY,ERIE
14272,"BUFFALO, NY",BUFFALO,NY,ERIE
14273,"BUFFALO, NY",BUFFALO,NY,ERIE
10915,"BULLVILLE, NY",BULLVILLE,NY,ORANGE
14818,"BURDETT, NY",BURDETT,NY,SCHUYLER
12917,"BURKE, NY",BURKE,NY,FRANKLIN
12722,"BURLINGHAM, NY",BURLINGHAM,NY,SULLIVAN
13315,"BURLINGTON FLATS, NY",BURLINGTON FLATS,NY,OTSEGO
12027,"BURNT HILLS, NY",BURNT HILLS,NY,SARATOGA
14028,"BURT, NY",BURT,NY,NIAGARA
12028,"BUSKIRK, NY",BUSKIRK,NY,WASHINGTON
14422,"BYRON, NY",BYRON,NY,GENESEE
12918,"CADYVILLE, NY",CADYVILLE,NY,CLINTON
12413,"CAIRO, NY",CAIRO,NY,GREENE
13616,"CALCIUM, NY",CALCIUM,NY,JEFFERSON
14423,"CALEDONIA, NY",CALEDONIA,NY,LIVINGSTON
12723,"CALLICOON, NY",CALLICOON,NY,SULLIVAN
12724,"CALLICOON CENTER, NY",CALLICOON CENTER,NY,SULLIVAN
11933,"CALVERTON, NY",CALVERTON,NY,SUFFOLK
11411,"CAMBRIA HEIGHTS, NY",CAMBRIA HEIGHTS,NY,QUEENS
12816,"CAMBRIDGE, NY",CAMBRIDGE,NY,WASHINGTON
13316,"CAMDEN, NY",CAMDEN,NY,ONEIDA
14820,"CAMERON MILLS, NY",CAMERON MILLS,NY,STEUBEN
13031,"CAMILLUS, NY",CAMILLUS,NY,ONONDAGA
14821,"CAMPBELL, NY",CAMPBELL,NY,STEUBEN
10916,"CAMPBELL HALL, NY",CAMPBELL HALL,NY,ORANGE
12029,"CANAAN, NY",CANAAN,NY,COLUMBIA
13317,"CANAJOHARIE, NY",CANAJOHARIE,NY,MONTGOMERY
14424,"CANANDAIGUA, NY",CANANDAIGUA,NY,ONTARIO
14822,"CANASERAGA, NY",CANASERAGA,NY,ALLEGANY
13032,"CANASTOTA, NY",CANASTOTA,NY,MADISON
13743,"CANDOR, NY",CANDOR,NY,TIOGA
14717,"CANEADEA, NY",CANEADEA,NY,ALLEGANY
14823,"CANISTEO, NY",CANISTEO,NY,STEUBEN
13617,"CANTON, NY",CANTON,NY,SAINT LAWRENCE
13618,"CAPE VINCENT, NY",CAPE VINCENT,NY,JEFFERSON
11514,"CARLE PLACE, NY",CARLE PLACE,NY,NASSAU
12031,"CARLISLE, NY",CARLISLE,NY,SCHOHARIE
10512,"CARMEL, NY",CARMEL,NY,PUTNAM
12032,"CAROGA LAKE, NY",CAROGA LAKE,NY,FULTON
13619,"CARTHAGE, NY",CARTHAGE,NY,JEFFERSON
14718,"CASSADAGA, NY",CASSADAGA,NY,CHAUTAUQUA
13318,"CASSVILLE, NY",CASSVILLE,NY,ONEIDA
14427,"CASTILE, NY",CASTILE,NY,WYOMING
13744,"CASTLE CREEK, NY",CASTLE CREEK,NY,BROOME
12511,"CASTLE POINT, NY",CASTLE POINT,NY,DUTCHESS
12033,"CASTLETON ON HUDSON, NY",CASTLETON ON HUDSON,NY,RENSSELAER
13620,"CASTORLAND, NY",CASTORLAND,NY,LEWIS
13033,"CATO, NY",CATO,NY,CAYUGA
12414,"CATSKILL, NY",CATSKILL,NY,GREENE
14719,"CATTARAUGUS, NY",CATTARAUGUS,NY,CATTARAUGUS
13034,"CAYUGA, NY",CAYUGA,NY,CAYUGA
14824,"CAYUTA, NY",CAYUTA,NY,SCHUYLER
13035,"CAZENOVIA, NY",CAZENOVIA,NY,MADISON
11516,"CEDARHURST, NY",CEDARHURST,NY,NASSAU
14720,"CELORON, NY",CELORON,NY,CHAUTAUQUA
11934,"CENTER MORICHES, NY",CENTER MORICHES,NY,SUFFOLK
11720,"CENTEREACH, NY",CENTEREACH,NY,SUFFOLK
11721,"CENTERPORT, NY",CENTERPORT,NY,SUFFOLK
14029,"CENTERVILLE, NY",CENTERVILLE,NY,ALLEGANY
12035,"CENTRAL BRIDGE, NY",CENTRAL BRIDGE,NY,SCHOHARIE
11722,"CENTRAL ISLIP, NY",CENTRAL ISLIP,NY,SUFFOLK
13036,"CENTRAL SQUARE, NY",CENTRAL SQUARE,NY,OSWEGO
10917,"CENTRAL VALLEY, NY",CENTRAL VALLEY,NY,ORANGE
14721,"CERES, NY",CERES,NY,ALLEGANY
13319,"CHADWICKS, NY",CHADWICKS,NY,ONEIDA
14030,"CHAFFEE, NY",CHAFFEE,NY,ERIE
12919,"CHAMPLAIN, NY",CHAMPLAIN,NY,CLINTON
10514,"CHAPPAQUA, NY",CHAPPAQUA,NY,WESTCHESTER
12036,"CHARLOTTEVILLE, NY",CHARLOTTEVILLE,NY,SCHOHARIE
13621,"CHASE MILLS, NY",CHASE MILLS,NY,SAINT LAWRENCE
12920,"CHATEAUGAY, NY",CHATEAUGAY,NY,FRANKLIN
12037,"CHATHAM, NY",CHATHAM,NY,COLUMBIA
13622,"CHAUMONT, NY",CHAUMONT,NY,JEFFERSON
14722,"CHAUTAUQUA, NY",CHAUTAUQUA,NY,CHAUTAUQUA
12921,"CHAZY, NY",CHAZY,NY,CLINTON
12512,"CHELSEA, NY",CHELSEA,NY,DUTCHESS
14825,"CHEMUNG, NY",CHEMUNG,NY,CHEMUNG
13745,"CHENANGO BRIDGE, NY",CHENANGO BRIDGE,NY,BROOME
13746,"CHENANGO FORKS, NY",CHENANGO FORKS,NY,BROOME
14723,"CHERRY CREEK, NY",CHERRY CREEK,NY,CHAUTAUQUA
12040,"CHERRY PLAIN, NY",CHERRY PLAIN,NY,RENSSELAER
13320,"CHERRY VALLEY, NY",CHERRY VALLEY,NY,OTSEGO
10918,"CHESTER, NY",CHESTER,NY,ORANGE
12817,"CHESTERTOWN, NY",CHESTERTOWN,NY,WARREN
12416,"CHICHESTER, NY",CHICHESTER,NY,ULSTER
12922,"CHILDWOLD, NY",CHILDWOLD,NY,SAINT LAWRENCE
13623,"CHIPPEWA BAY, NY",CHIPPEWA BAY,NY,SAINT LAWRENCE
13037,"CHITTENANGO, NY",CHITTENANGO,NY,MADISON
14428,"CHURCHVILLE, NY",CHURCHVILLE,NY,MONROE
12923,"CHURUBUSCO, NY",CHURUBUSCO,NY,CLINTON
13039,"CICERO, NY",CICERO,NY,ONONDAGA
13040,"CINCINNATUS, NY",CINCINNATUS,NY,CORTLAND
10919,"CIRCLEVILLE, NY",CIRCLEVILLE,NY,ORANGE
14031,"CLARENCE, NY",CLARENCE,NY,ERIE
14032,"CLARENCE CENTER, NY",CLARENCE CENTER,NY,ERIE
14429,"CLARENDON, NY",CLARENDON,NY,ORLEANS
13321,"CLARK MILLS, NY",CLARK MILLS,NY,ONEIDA
14430,"CLARKSON, NY",CLARKSON,NY,MONROE
12041,"CLARKSVILLE, NY",CLARKSVILLE,NY,ALBANY
12725,"CLARYVILLE, NY",CLARYVILLE,NY,SULLIVAN
12513,"CLAVERACK, NY",CLAVERACK,NY,COLUMBIA
13041,"CLAY, NY",CLAY,NY,ONONDAGA
13624,"CLAYTON, NY",CLAYTON,NY,JEFFERSON
13322,"CLAYVILLE, NY",CLAYVILLE,NY,ONEIDA
12819,"CLEMONS, NY",CLEMONS,NY,WASHINGTON
13042,"CLEVELAND, NY",CLEVELAND,NY,OSWEGO
12820,"CLEVERDALE, NY",CLEVERDALE,NY,WARREN
12065,"CLIFTON PARK, NY",CLIFTON PARK,NY,SARATOGA
14432,"CLIFTON SPRINGS, NY",CLIFTON SPRINGS,NY,ONTARIO
12042,"CLIMAX, NY",CLIMAX,NY,GREENE
13323,"CLINTON, NY",CLINTON,NY,ONEIDA
12514,"CLINTON CORNERS, NY",CLINTON CORNERS,NY,DUTCHESS
12515,"CLINTONDALE, NY",CLINTONDALE,NY,ULSTER
